Vernier Format 2
Untitled.cmbl 11/10/22 08:50 .
Latest
Time	Absorbance at 590.0 nm
168.307708333	0.0105829038346
169.50990625	0.0100525533025
170.712104167	0.0110063340565
171.914302083	0.01011963316
173.1165	0.00961254737143
174.318697917	0.00962102585992
175.520895833	0.0103305230467
176.72309375	0.01045820227
177.925291667	0.00863371167223
179.127489583	0.0101152521184
180.3296875	0.0095625003117
181.531885417	0.00959477043293
182.734083333	0.00916506346572
183.93628125	0.00877235746629
185.138479167	0.0085895071625
186.340677083	0.00961035940127
187.542875	0.00883186864616
188.745072917	0.00855376483039
189.947270833	0.00940528614072
191.14946875	0.00921697747562
192.351666667	0.010184258658
193.553864583	0.0102168488913
194.7560625	0.00975506266796
195.958260417	0.00987956247035
197.160458333	0.0107506907813
198.36265625	0.00890640561681
199.564854167	0.00937986380334
200.767052083	0.00901536728293
201.96925	0.00857695608482
203.171447917	0.0105708432182
204.373645833	0.01218528068
205.57584375	0.0123707524703
206.778041667	0.0102746409485
207.980239583	0.0101845325153
209.1824375	0.00937740365612
210.384635417	0.0091180729762
211.586833333	0.00882913859706
212.78903125	0.0101557784398
213.991229167	0.0108666990687
215.193427083	0.0112171060438
216.395625	0.00966752373971
217.597822917	0.00862115931699
218.800020833	0.00918391573067
220.00221875	0.00869402261188
221.204416667	0.00883896685414
222.406614583	0.00921670422774
223.6088125	0.00895828871503
224.811010417	0.00908365293686
226.013208333	0.00850302122847
227.21540625	0.00956058605781
228.417604167	0.00847847000104
229.619802083	0.0087780898397
230.822	0.00971785646745
232.024197917	0.00819377714528
233.226395833	0.0081618835377
234.42859375	0.00919156615857
235.630791667	0.00925550714738
236.832989583	0.00887063719558
238.0351875	0.00837755175628
239.237385417	0.00903175486071
240.439583333	0.00840509738267
241.64178125	0.00823385192128
242.843979167	0.00884251600164
244.046177083	0.00857286342052
245.248375	0.00932109742936
246.450572917	0.00799972578302
247.652770833	0.00805967621763
248.85496875	0.00881494261838
250.057166667	0.00992909868992
251.259364583	0.00970800830083
252.4615625	0.00956687578084
253.663760417	0.00865554271943
254.865958333	0.00852702821513
256.06815625	0.00753130743635
257.270354167	0.00895228088109
258.472552083	0.00884442709307
259.67475	0.0098029429837
260.876947917	0.00932711036754
262.079145833	0.00805967621763
263.28134375	0.00871285444009
264.483541667	0.0088556207975
265.685739583	0.00896566207936
266.8879375	0.00827338508536
268.090135417	0.0095146464956
269.292333333	0.0106703533214
270.49453125	0.0106933837017
271.696729167	0.0101338718505
272.898927083	0.00866755026317
274.101125	0.00885179852452
275.303322917	0.0100402336385
276.505520833	0.00894026546253
277.70771875	0.00865417824683
278.909916667	0.00907900917215
280.112114583	0.00831101309441
281.3143125	0.0080114427173
282.516510417	0.00920194909772
283.718708333	0.00818968809034
284.92090625	0.00833664563402
286.123104167	0.00949468617646
287.325302083	0.00876089294645
288.5275	0.00912517586355
289.729697917	0.00823303403174
290.931895833	0.00826711406747
292.13409375	0.00896456972119
293.336291667	0.00905579109338
294.538489583	0.00883569074373
295.7406875	0.00941157361498
296.942885417	0.00903366678506
298.145083333	0.00935662963526
299.34728125	0.00873905660302
