Vernier Format 2
Untitled.cmbl 11/10/22 09:14 .
Latest
Time	Absorbance at 590.0 nm
171.914302083	0.0575470001987
173.1165	0.0572328442831
174.318697917	0.0549811879641
175.520895833	0.0555456686174
176.72309375	0.0540952370745
177.925291667	0.0538662333846
179.127489583	0.0529514242557
180.3296875	0.0522982617057
181.531885417	0.0521612916659
182.734083333	0.0514409493528
183.93628125	0.05033503509
185.138479167	0.0496755950933
186.340677083	0.0497766822527
187.542875	0.0489545696173
188.745072917	0.0478071758142
189.947270833	0.0469443682505
191.14946875	0.0462683286815
192.351666667	0.0461026065103
193.553864583	0.0456289958057
194.7560625	0.0439382654436
195.958260417	0.043186212355
197.160458333	0.043211919762
198.36265625	0.0430893061567
199.564854167	0.0422428876908
200.767052083	0.0423345918603
201.96925	0.0411745320849
203.171447917	0.0410257363087
204.373645833	0.0403142213689
205.57584375	0.040163372566
206.778041667	0.0391305571382
207.980239583	0.0399797247225
209.1824375	0.0386253026298
210.384635417	0.0380012022918
211.586833333	0.036728319863
212.78903125	0.0372328282515
213.991229167	0.0367146375572
215.193427083	0.036449518832
216.395625	0.0353213018483
217.597822917	0.0353213018483
218.800020833	0.0340793855778
220.00221875	0.0337591962471
221.204416667	0.0338930859213
222.406614583	0.0330245502171
223.6088125	0.0329425826849
224.811010417	0.031675211227
226.013208333	0.0319906996698
227.21540625	0.0316104723273
228.417604167	0.0310587132424
229.619802083	0.0303618942361
230.822	0.0317753597348
232.024197917	0.0304640358972
233.226395833	0.0304548536416
234.42859375	0.0310101552086
235.630791667	0.0297008499015
236.832989583	0.0300613469235
238.0351875	0.0287563237652
239.237385417	0.0292848450461
240.439583333	0.0290951554641
241.64178125	0.0285600081462
242.843979167	0.0275646516264
244.046177083	0.0269280557858
245.248375	0.0272654635356
246.450572917	0.0270795009334
247.652770833	0.0265482519382
248.85496875	0.026704400728
250.057166667	0.0260863916512
251.259364583	0.02505246995
252.4615625	0.0254553612899
253.663760417	0.0258407400372
254.865958333	0.025227076462
256.06815625	0.0244611436136
257.270354167	0.0249756766522
258.472552083	0.0241618226762
259.67475	0.0237202908414
260.876947917	0.0249192946472
262.079145833	0.0240518217412
263.28134375	0.0241519242791
264.483541667	0.0241618226762
265.685739583	0.0234996931437
266.8879375	0.0232374378718
268.090135417	0.022682960742
269.292333333	0.0229694180089
270.49453125	0.0221869007323
271.696729167	0.0219442884356
272.898927083	0.0221027309977
274.101125	0.0216720036026
275.303322917	0.0218027802795
276.505520833	0.0216278577877
277.70771875	0.0209179236849
278.909916667	0.0203400457297
280.112114583	0.0206591861573
281.3143125	0.0209928797219
282.516510417	0.021312781386
283.718708333	0.0187215975109
284.92090625	0.0205211810246
286.123104167	0.0201379699686
287.325302083	0.0199555939537
288.5275	0.019511600348
289.729697917	0.0187950580362
290.931895833	0.0192606900209
292.13409375	0.0182978360808
293.336291667	0.0185755513263
294.538489583	0.0183064858359
295.7406875	0.0187537175046
296.942885417	0.0188123775367
298.145083333	0.0190269731527
299.34728125	0.0180071928719
